1.138074821700000030e+04 5.868807697330523376e-02
1.138574821700000030e+04 5.901380268875995594e-02
1.139074821700000030e+04 5.880027838419580460e-02
1.139574821700000030e+04 5.873475855817496261e-02
1.140074821700000030e+04 5.904328722082571868e-02
1.140574821700000030e+04 5.910854023833596316e-02
1.141074821700000030e+04 5.914662108853556421e-02
1.141574821700000030e+04 5.929378979763057916e-02
1.142074821700000030e+04 5.944831187798736011e-02
1.142574821700000030e+04 5.962372494434053233e-02
1.143074821700000030e+04 5.975475907629353156e-02
1.143574821700000030e+04 5.994108787944699146e-02
1.144074821700000030e+04 6.005473780228320207e-02
1.144574821700000030e+04 6.012011410528309008e-02
1.145074821700000030e+04 6.039168952931396606e-02
1.145574821700000030e+04 6.196502181688144650e-02
1.146074821700000030e+04 6.316167284400996118e-02
1.146574821700000030e+04 6.312103563517140747e-02
1.147074821700000030e+04 6.200534733339545246e-02
1.147574821700000030e+04 6.103914199249750594e-02
1.148074821700000030e+04 6.123882884803152210e-02
1.148574821700000030e+04 6.153830876841544228e-02
1.149074821700000030e+04 6.175205601601804761e-02
1.149574821700000030e+04 6.179529933448074663e-02
1.150074821700000030e+04 6.190826429981125673e-02
1.150574821700000030e+04 6.215315927301147403e-02
1.151074821700000030e+04 6.260600785635535293e-02
1.151574821700000030e+04 6.290460493301125444e-02
1.152074821700000030e+04 6.309118812718950142e-02
1.152574821700000030e+04 6.371220051249924798e-02
1.153074821700000030e+04 6.541124452024550673e-02
1.153400000000000000e+04 6.697585138313201514e-02
1.153500000000000000e+04 6.700070169909419504e-02
1.153600000000000000e+04 6.707856697212637165e-02
1.153700000000000000e+04 6.716880734115820983e-02
1.153800000000000000e+04 6.765136342308948614e-02
1.153900000000000000e+04 6.738221464283525308e-02
1.154000000000000000e+04 6.760857278142683169e-02
1.154100000000000000e+04 6.796914736413280089e-02
1.154120000000000073e+04 6.833812632369926088e-02
1.154139999999999964e+04 6.827215629653865525e-02
1.154160000000000036e+04 6.749087218510205211e-02
1.154179999999999927e+04 6.760007131613338105e-02
1.154200000000000000e+04 6.814934014442666776e-02
1.154220000000000073e+04 6.823534305631204222e-02
1.154239999999999964e+04 6.828580987899939003e-02
1.154260000000000036e+04 6.829973091110208561e-02
1.154279999999999927e+04 6.833540825944153796e-02
1.154300000000000000e+04 6.826274320247406602e-02
1.154320000000000073e+04 6.809157007822039254e-02
1.154339999999999964e+04 6.898550931085199733e-02
1.154360000000000036e+04 6.835416988409838412e-02
1.154379999999999927e+04 6.865556701621952640e-02
1.154400000000000000e+04 6.852632053562171532e-02
1.154420000000000073e+04 6.847852296486804657e-02
1.154439999999999964e+04 6.805047276123431244e-02
1.154460000000000036e+04 6.849595304779450278e-02
1.154479999999999927e+04 6.950880130476085050e-02
1.154500000000000000e+04 6.946980649205210245e-02
1.154520000000000073e+04 6.916813452769335346e-02
1.154539999999999964e+04 6.904960793240087769e-02
1.154560000000000036e+04 6.894184842587899875e-02
1.154579999999999927e+04 6.884732680994530563e-02
1.154600000000000000e+04 6.830810590857946951e-02
1.154620000000000073e+04 6.857521208978359373e-02
1.154639999999999964e+04 6.981250418191285723e-02
1.154660000000000036e+04 6.995290775902293645e-02
1.154679999999999927e+04 6.940036315441860948e-02
1.154700000000000000e+04 6.842310677651147754e-02
1.154720000000000073e+04 6.936740749413351781e-02
1.154739999999999964e+04 6.943425351989308825e-02
1.154760000000000036e+04 7.066608730653434201e-02
1.154779999999999927e+04 7.026568812461955749e-02
1.154800000000000000e+04 6.968103468303429859e-02
1.154820000000000073e+04 7.018518072192402035e-02
1.154839999999999964e+04 6.961006249675352753e-02
