1.138046817899999951e+04 5.841791835652722364e-02
1.138546817899999951e+04 5.893035164008091076e-02
1.139046817899999951e+04 5.866273156473045258e-02
1.139546817899999951e+04 5.817121880897250380e-02
1.140046817899999951e+04 5.840222790776729289e-02
1.140546817899999951e+04 5.858001722432047004e-02
1.141046817899999951e+04 5.855942455901783084e-02
1.141546817899999951e+04 5.863864628457300665e-02
1.142046817899999951e+04 5.880571310125225215e-02
1.142546817899999951e+04 5.913817154504572710e-02
1.143046817899999951e+04 5.940325084303442471e-02
1.143546817899999951e+04 5.957250024231998398e-02
1.144046817899999951e+04 5.996879569072652294e-02
1.144546817899999951e+04 6.010527231710609958e-02
1.145046817899999951e+04 5.994885211012698778e-02
1.145546817899999951e+04 5.994704671336840984e-02
1.146046817899999951e+04 6.021272930164460468e-02
1.146546817899999951e+04 6.080237373743393320e-02
1.147046817899999951e+04 6.087160023372325396e-02
1.147546817899999951e+04 6.116918523852034328e-02
1.148046817899999951e+04 6.134522208125828963e-02
1.148546817899999951e+04 6.228944358804701376e-02
1.149046817899999951e+04 6.236745934757140231e-02
1.149546817899999951e+04 6.161454541976461863e-02
1.150046817899999951e+04 6.190815994142353368e-02
1.150546817899999951e+04 6.195534502359902052e-02
1.151046817899999951e+04 6.227018504780738872e-02
1.151546817899999951e+04 6.285692200937814667e-02
1.152046817899999951e+04 6.352355771315307265e-02
1.152546817899999951e+04 6.452745944981955195e-02
1.153046817899999951e+04 6.502952761416921912e-02
1.153400000000000000e+04 6.543002102960919497e-02
1.153500000000000000e+04 6.546211747906414968e-02
1.153600000000000000e+04 6.567450889885563525e-02
1.153700000000000000e+04 6.560894072656400788e-02
1.153800000000000000e+04 6.570669573930651430e-02
1.153900000000000000e+04 6.586071450246371028e-02
1.154000000000000000e+04 6.620281626997664981e-02
1.154100000000000000e+04 6.631012404095240620e-02
1.154120000000000073e+04 6.597092118338648836e-02
1.154139999999999964e+04 6.596408859621546994e-02
1.154160000000000036e+04 6.711489593452280022e-02
1.154179999999999927e+04 6.570793888214117306e-02
1.154200000000000000e+04 6.727245460074740557e-02
1.154220000000000073e+04 6.693393720566558069e-02
1.154239999999999964e+04 6.657513442709411811e-02
1.154260000000000036e+04 6.705576564054922806e-02
1.154279999999999927e+04 6.599305386731826872e-02
1.154300000000000000e+04 6.571818439411747370e-02
1.154320000000000073e+04 6.559253529472369726e-02
1.154339999999999964e+04 6.624106085683298395e-02
1.154360000000000036e+04 6.601091527200009246e-02
1.154379999999999927e+04 6.639607854612959714e-02
1.154400000000000000e+04 6.594911192856259263e-02
1.154420000000000073e+04 6.668570847539095903e-02
1.154439999999999964e+04 6.647854571179376282e-02
1.154460000000000036e+04 6.735049182655027111e-02
1.154479999999999927e+04 6.674283831810180756e-02
1.154500000000000000e+04 6.649784118014256951e-02
1.154520000000000073e+04 6.661718310471692606e-02
1.154539999999999964e+04 6.552957696380501407e-02
1.154560000000000036e+04 6.644378589689403647e-02
1.154579999999999927e+04 6.727937989237603444e-02
1.154600000000000000e+04 6.720331564221498910e-02
1.154620000000000073e+04 6.696398041693629732e-02
1.154639999999999964e+04 6.645141546398941612e-02
1.154660000000000036e+04 6.643828273511775961e-02
1.154679999999999927e+04 6.745251191461709706e-02
1.154700000000000000e+04 6.760996374230288097e-02
1.154720000000000073e+04 6.752686544039801508e-02
1.154739999999999964e+04 6.733406279290328478e-02
1.154760000000000036e+04 6.694283672395485996e-02
1.154779999999999927e+04 6.652834178674871257e-02
1.154800000000000000e+04 6.735843918387415807e-02
1.154820000000000073e+04 6.774712852852934897e-02
1.154839999999999964e+04 6.798392424693940062e-02
1.154860000000000036e+04 6.695200241252333151e-02
1.154879999999999927e+04 6.783672806063067995e-02
1.154900000000000000e+04 6.826811858559822532e-02
1.154920000000000073e+04 6.857378868070276856e-02
1.154939999999999964e+04 6.754618936606256174e-02
1.154960000000000036e+04 6.849251374796587466e-02
1.154979999999999927e+04 6.794384853790437495e-02
1.155000000000000000e+04 6.820190205849527287e-02
1.155020000000000073e+04 6.875488479259923846e-02
1.155039999999999964e+04 6.881180112782817049e-02
1.155060000000000036e+04 6.828945329392435704e-02
1.155079999999999927e+04 6.868893546814947015e-02
1.155100000000000000e+04 6.919632590253592397e-02
1.155120000000000073e+04 6.909826687838682702e-02
1.155139999999999964e+04 7.034195484213411065e-02
1.155160000000000036e+04 6.905037959812446169e-02
1.155179999999999927e+04 6.844741925471453659e-02
1.155200000000000000e+04 6.962346109623986090e-02
1.155220000000000073e+04 6.979201594673367648e-02
1.155239999999999964e+04 6.946527047721837156e-02
1.155260000000000036e+04 6.976507382497768028e-02
1.155279999999999927e+04 7.056358364002039696e-02
1.155300000000000000e+04 7.014254731093463868e-02
1.155320000000000073e+04 6.997888808837347818e-02
1.155339999999999964e+04 7.100467713190580787e-02
1.155360000000000036e+04 7.074332591260207304e-02
1.155379999999999927e+04 7.091123447418998249e-02
1.155400000000000000e+04 7.171985108894129990e-02
1.155420000000000073e+04 7.184307635377479295e-02
1.155439999999999964e+04 7.168241793907274839e-02
1.155460000000000036e+04 7.162552617243471420e-02
1.155479999999999927e+04 7.265260427830876055e-02
1.155500000000000000e+04 7.253112732242682215e-02
1.155520000000000073e+04 7.294950023767042546e-02
1.155539999999999964e+04 7.375182416589817769e-02
1.155560000000000036e+04 7.289571216928697472e-02
1.155579999999999927e+04 7.364153511445517553e-02
1.155600000000000000e+04 7.408157693982569958e-02
1.155620000000000073e+04 7.363689719820605550e-02
1.155639999999999964e+04 7.471644506420554999e-02
1.155660000000000036e+04 7.510658017706331457e-02
1.155679999999999927e+04 7.533354370890596452e-02
1.155700000000000000e+04 7.497420302758964206e-02
1.155720000000000073e+04 7.651587044643941293e-02
1.155739999999999964e+04 7.652519536086965779e-02
1.155760000000000036e+04 7.726030515167608970e-02
1.155779999999999927e+04 7.759593870190814591e-02
1.155800000000000000e+04 7.861232794344930053e-02
1.155820000000000073e+04 7.852812881161408409e-02
1.155839999999999964e+04 7.882402706601102094e-02
1.155860000000000036e+04 7.936723261467480695e-02
1.155879999999999927e+04 8.052575220724962624e-02
1.155900000000000000e+04 8.084182955357521738e-02
1.155920000000000073e+04 8.229644996956778091e-02
1.155939999999999964e+04 8.269827382385208647e-02
1.155960000000000036e+04 8.370858221700018531e-02
1.155979999999999927e+04 8.370162057730216876e-02
1.156000000000000000e+04 8.585858224299217079e-02
1.156020000000000073e+04 8.632682765894811316e-02
1.156039999999999964e+04 8.738453336465054622e-02
1.156060000000000036e+04 8.854374244007311157e-02
1.156079999999999927e+04 9.025263883886311400e-02
1.156100000000000000e+04 9.146358623444383884e-02
1.156120000000000073e+04 9.289353756581722465e-02
1.156139999999999964e+04 9.468317935646367034e-02
1.156160000000000036e+04 9.665301965465812606e-02
1.156179999999999927e+04 9.824536236508679687e-02
1.156200000000000000e+04 1.001673088330081590e-01
1.156220000000000073e+04 1.016993359418697090e-01
1.156239999999999964e+04 1.046097123541181173e-01
1.156260000000000036e+04 1.072517160294476080e-01
1.156279999999999927e+04 1.098453321217020134e-01
1.156300000000000000e+04 1.125224244441085653e-01
1.156320000000000073e+04 1.153103688299961099e-01
1.156339999999999964e+04 1.184415001024557990e-01
1.156360000000000036e+04 1.227320192399648513e-01
1.156379999999999927e+04 1.261087092261794773e-01
1.156400000000000000e+04 1.293252392997812916e-01
1.156420000000000073e+04 1.332269293312009495e-01
1.156439999999999964e+04 1.371754670095908235e-01
1.156460000000000036e+04 1.405328864942384237e-01
1.156479999999999927e+04 1.443767450700756405e-01
1.156500000000000000e+04 1.483661903966153328e-01
1.156520000000000073e+04 1.507384430221912486e-01
1.156539999999999964e+04 1.547729190375411457e-01
1.156560000000000036e+04 1.577657559714821522e-01
1.156579999999999927e+04 1.605085739735888084e-01
1.156600000000000000e+04 1.634443372554049145e-01
1.156620000000000073e+04 1.656103747897346989e-01
1.156639999999999964e+04 1.679902316260192818e-01
1.156660000000000036e+04 1.706102599183677015e-01
1.156679999999999927e+04 1.715575715535655188e-01
1.156700000000000000e+04 1.740374178054149290e-01
1.156720000000000073e+04 1.745668289840398013e-01
1.156739999999999964e+04 1.750268824137781454e-01
1.156760000000000036e+04 1.757089171658393623e-01
1.156779999999999927e+04 1.763162059339536403e-01
1.156800000000000000e+04 1.773831305018201410e-01
1.156820000000000073e+04 1.765328036721358906e-01
1.156839999999999964e+04 1.762884649789875358e-01
1.156860000000000036e+04 1.772704907561653831e-01
1.156879999999999927e+04 1.764074278549895569e-01
1.156900000000000000e+04 1.764573065849868450e-01
1.156920000000000073e+04 1.761772707799300619e-01
1.156939999999999964e+04 1.751951459135158706e-01
1.156960000000000036e+04 1.743226397445741815e-01
1.156979999999999927e+04 1.732024350049966854e-01
1.157000000000000000e+04 1.720789491188906839e-01
1.157020000000000073e+04 1.716179761460842335e-01
1.157039999999999964e+04 1.701684951452524241e-01
1.157060000000000036e+04 1.693528799827553610e-01
1.157079999999999927e+04 1.690345235658012868e-01
1.157100000000000000e+04 1.674089516928301546e-01
1.157120000000000073e+04 1.663711564797077658e-01
1.157139999999999964e+04 1.648186707975630716e-01
1.157160000000000036e+04 1.642938192696075383e-01
1.157179999999999927e+04 1.637234554090850336e-01
1.157200000000000000e+04 1.626331676304725860e-01
1.157220000000000073e+04 1.619717571289875369e-01
1.157239999999999964e+04 1.611351273724695166e-01
1.157260000000000036e+04 1.603714094438447590e-01
1.157279999999999927e+04 1.594677467977045349e-01
1.157300000000000000e+04 1.585519751595589888e-01
1.157320000000000073e+04 1.578064378238446253e-01
1.157339999999999964e+04 1.571976639326088387e-01
1.157360000000000036e+04 1.565044623278530056e-01
1.157379999999999927e+04 1.562129045807610916e-01
1.157400000000000000e+04 1.554708666143609364e-01
1.157420000000000073e+04 1.546872481834294100e-01
1.157439999999999964e+04 1.542173336667458927e-01
1.157460000000000036e+04 1.539222960279318375e-01
1.157479999999999927e+04 1.536050399133748190e-01
1.157500000000000000e+04 1.531053309945989704e-01
1.157520000000000073e+04 1.529583020846600472e-01
1.157539999999999964e+04 1.524434091947761694e-01
1.157560000000000036e+04 1.522557073202917555e-01
1.157579999999999927e+04 1.521846187282294982e-01
1.157600000000000000e+04 1.521177346542846864e-01
1.157620000000000073e+04 1.516920283932954305e-01
1.157639999999999964e+04 1.518395803373186193e-01
1.157660000000000036e+04 1.512822222876302469e-01
1.157679999999999927e+04 1.513000031057247230e-01
1.157700000000000000e+04 1.514815932194825687e-01
1.157720000000000073e+04 1.515658526104483039e-01
1.157739999999999964e+04 1.514018781462822538e-01
1.157760000000000036e+04 1.508859028294992077e-01
1.157779999999999927e+04 1.512334215899541756e-01
1.157800000000000000e+04 1.512820128451389246e-01
1.157820000000000073e+04 1.508961617813281419e-01
1.157839999999999964e+04 1.513433890147648786e-01
1.157860000000000036e+04 1.509291354781192029e-01
1.157879999999999927e+04 1.510706591246957220e-01
1.157900000000000000e+04 1.516508640819276832e-01
1.157920000000000073e+04 1.517563561835006958e-01
1.157939999999999964e+04 1.515543818693979583e-01
1.157960000000000036e+04 1.515564012044481601e-01
1.157979999999999927e+04 1.517803074839822464e-01
1.158000000000000000e+04 1.516477207490316559e-01
1.158020000000000073e+04 1.514106514161324968e-01
1.158039999999999964e+04 1.515127297518084615e-01
1.158060000000000036e+04 1.518975261569790181e-01
1.158079999999999927e+04 1.523263795049552838e-01
1.158100000000000000e+04 1.520563656090402616e-01
1.158120000000000073e+04 1.521217985019156227e-01
1.158139999999999964e+04 1.520436761929994385e-01
1.158160000000000036e+04 1.520308023585608681e-01
1.158179999999999927e+04 1.518482071075441253e-01
1.158200000000000000e+04 1.517719820077613191e-01
1.158220000000000073e+04 1.519914647018419107e-01
1.158239999999999964e+04 1.517939692355781689e-01
1.158260000000000036e+04 1.511263480976272056e-01
1.158279999999999927e+04 1.507965380815785017e-01
1.158300000000000000e+04 1.512513256124025096e-01
1.158320000000000073e+04 1.512008903804233917e-01
1.158339999999999964e+04 1.507067141341621452e-01
1.158360000000000036e+04 1.511280371208158779e-01
1.158379999999999927e+04 1.509284277137240005e-01
1.158400000000000000e+04 1.500319389144596227e-01
1.158420000000000073e+04 1.502978673983780267e-01
1.158439999999999964e+04 1.505000232002190463e-01
1.158460000000000036e+04 1.505403886830283533e-01
1.158479999999999927e+04 1.507652398606154909e-01
1.158500000000000000e+04 1.501551397883817696e-01
1.158520000000000073e+04 1.504089938312913044e-01
1.158539999999999964e+04 1.502066103675484821e-01
1.158560000000000036e+04 1.498406848709963324e-01
1.158579999999999927e+04 1.503281394859204145e-01
1.158600000000000000e+04 1.500710464495880470e-01
1.158620000000000073e+04 1.500874416085821450e-01
1.158639999999999964e+04 1.502168428767009789e-01
1.158660000000000036e+04 1.507429217836501745e-01
1.158679999999999927e+04 1.506472738042213266e-01
1.158700000000000000e+04 1.501902439981971371e-01
1.158720000000000073e+04 1.504601191088442147e-01
1.158739999999999964e+04 1.505304118249559953e-01
1.158760000000000036e+04 1.504232533938909822e-01
1.158779999999999927e+04 1.502822068194716865e-01
1.158800000000000000e+04 1.504354788093772710e-01
1.158820000000000073e+04 1.502461981316114137e-01
1.158839999999999964e+04 1.505348292745562477e-01
1.158860000000000036e+04 1.502943685389006023e-01
1.158879999999999927e+04 1.511649639879660556e-01
1.158900000000000000e+04 1.509460331570902092e-01
1.158920000000000073e+04 1.510439792147718063e-01
1.158939999999999964e+04 1.516011875392850317e-01
1.158960000000000036e+04 1.513581947292560737e-01
1.158979999999999927e+04 1.509973216426320208e-01
1.159000000000000000e+04 1.516054787149171135e-01
1.159020000000000073e+04 1.520346039773025348e-01
1.159039999999999964e+04 1.525103500854223249e-01
1.159060000000000036e+04 1.521384422406106829e-01
1.159079999999999927e+04 1.526556343841074248e-01
1.159100000000000000e+04 1.529374507145124795e-01
1.159120000000000073e+04 1.526345164249472974e-01
1.159139999999999964e+04 1.532877657977747554e-01
1.159160000000000036e+04 1.535985022230816899e-01
1.159179999999999927e+04 1.534550168608040110e-01
1.159200000000000000e+04 1.539894966511524133e-01
1.159220000000000073e+04 1.539899494805295199e-01
1.159239999999999964e+04 1.545979916437138224e-01
1.159260000000000036e+04 1.541869600478638913e-01
1.159279999999999927e+04 1.543432110116912392e-01
1.159300000000000000e+04 1.552343025051897418e-01
1.159320000000000073e+04 1.544628588022647353e-01
1.159339999999999964e+04 1.549991899301805809e-01
1.159360000000000036e+04 1.557302359386296131e-01
1.159379999999999927e+04 1.549654625811262565e-01
1.159400000000000000e+04 1.558272429554091176e-01
1.159420000000000073e+04 1.556632191914648911e-01
1.159439999999999964e+04 1.551458080703267406e-01
1.159460000000000036e+04 1.555394823787649428e-01
1.159479999999999927e+04 1.555922373942540404e-01
1.159500000000000000e+04 1.558992202297621588e-01
1.159520000000000073e+04 1.558963956111980576e-01
1.159539999999999964e+04 1.559536132004678000e-01
1.159560000000000036e+04 1.554626111337199801e-01
1.159579999999999927e+04 1.552998113462670249e-01
1.159600000000000000e+04 1.553067580905723999e-01
1.159620000000000073e+04 1.549617116569226294e-01
1.159639999999999964e+04 1.556086258781425036e-01
1.159660000000000036e+04 1.553895157828050766e-01
1.159679999999999927e+04 1.553229764065223450e-01
1.159700000000000000e+04 1.546423211830302291e-01
1.159770000000000073e+04 1.548939363344662423e-01
1.159839999999999964e+04 1.541761594213655051e-01
1.159910000000000036e+04 1.536627733879784852e-01
1.159979999999999927e+04 1.533142533547577901e-01
1.160050000000000000e+04 1.528709094241690880e-01
1.160120000000000073e+04 1.523288043839041150e-01
1.160189999999999964e+04 1.523412304802126416e-01
1.160260000000000036e+04 1.521272861878260607e-01
1.160329999999999927e+04 1.516703424121305654e-01
1.160499369499999921e+04 1.511277978932402677e-01
1.160599958300000071e+04 1.509974202845716373e-01
1.160701766200000020e+04 1.510338227368882291e-01
1.160804793299999983e+04 1.511907029771804578e-01
1.160909039599999960e+04 1.515528496671243730e-01
1.161014505099999951e+04 1.516344785688457653e-01
1.161121189799999956e+04 1.523296723883190151e-01
1.161229093699999976e+04 1.524682489283496478e-01
1.161338216699999975e+04 1.532788273087424824e-01
1.161448559000000023e+04 1.543495413793400661e-01
1.161560120400000051e+04 1.550209648236175741e-01
1.161672901099999945e+04 1.555925066789248523e-01
1.161786900900000001e+04 1.562003789388303754e-01
1.161902119900000071e+04 1.566601025043876383e-01
1.162018558200000007e+04 1.572779093575771836e-01
1.162136215599999923e+04 1.575996366922097491e-01
1.162255092200000036e+04 1.573394890124765189e-01
1.162375187899999946e+04 1.575143414067599612e-01
1.162496502900000087e+04 1.570971962615720918e-01
1.162619037100000060e+04 1.570631357466049649e-01
1.162742790400000013e+04 1.566779871697502602e-01
1.162867763000000014e+04 1.564639765490106749e-01
1.162993954699999995e+04 1.562613002145441243e-01
1.163121365700000024e+04 1.556105196271427016e-01
1.163249995800000033e+04 1.552160160852266158e-01
1.163379845100000057e+04 1.551766271856972468e-01
1.163510913599999913e+04 1.549020038150523138e-01
1.163643201299999964e+04 1.546746942322801410e-01
